holiday,temperature,rain_1h,snow_1h,clouds_percentage,date_time,population_density
0,286.38,0.0,0.0,92,10,3761
0,281.75,0.0,0.0,1,5,455
0,271.53,1.27,0.0,90,9,3876
0,272.08,0.0,0.0,90,15,3865
0,270.95,0.0,0.0,1,3,318
0,271.15,0.0,0.0,90,11,3590
0,257.01,0.0,0.0,93,17,3536
0,294.02,0.0,0.0,90,9,2495
0,278.09,0.0,0.0,90,7,7149
0,285.99,0.0,0.0,90,7,6577
0,275.84,0.0,0.0,90,5,431
0,280.71,0.0,0.0,90,6,5919
0,297.48,0.0,0.0,1,18,4686
0,291.2,0.0,0.0,1,6,861
0,301.25,0.0,0.0,64,19,3523
0,284.64,0.0,0.0,90,1,410
0,284.38,0.0,0.0,8,11,4930
0,291.79,5.46,0.0,90,6,1481
0,295.27,0.44,0.0,90,19,3006
0,290.09,0.0,0.0,90,21,2929
0,285.39,0.0,0.0,90,2,285
0,270.02,0.0,0.0,1,1,340
0,286.267,0.0,0.0,88,18,3843
0,276.02,0.0,0.0,92,7,6222
0,254.51,0.0,0.0,40,8,2603
0,276.793,0.0,0.0,64,21,2614
0,280.52,0.0,0.0,1,21,2963
0,289.94,0.0,0.0,5,7,6409
0,289.89,0.0,0.0,40,7,6326
0,292.72,0.0,0.0,90,8,5827
0,271.26,0.0,0.0,90,2,264
0,294.45,0.0,0.0,1,16,4183
0,271.88,0.0,0.0,90,11,3826
0,281.32,0.0,0.0,90,19,3147
0,295.29,0.0,0.0,48,23,2137
0,295.61,0.89,0.0,0,19,3426
0,295.55,0.0,0.0,40,8,5356
0,282.9,0.0,0.0,90,23,1125
0,287.15,0.0,0.0,90,7,1984
0,293.47,0.0,0.0,12,14,5655
0,284.603,0.0,0.0,0,8,5862
0,301.57,0.0,0.0,1,15,5773
0,285.91,0.0,0.0,90,15,5754
0,271.95,0.0,0.0,90,4,794
0,289.85,0.0,0.0,1,1,443
0,271.68,0.0,0.0,90,18,4289
0,290.22,0.0,0.0,20,23,1414
0,281.372,0.0,0.0,12,0,697
0,283.15,0.0,0.0,90,13,4461
0,288.15,0.0,0.0,75,1,393
0,298.31,0.0,0.0,1,12,3874
0,260.08,0.0,0.0,90,8,6256
0,272.46,0.0,0.0,90,17,2230
0,258.01,0.0,0.0,90,13,4207
0,285.07,0.0,0.0,90,16,6533
0,276.76,0.0,0.0,90,23,1219
0,272.41,0.0,0.0,90,12,3866
0,277.09,0.0,0.0,1,4,801
0,263.76,0.0,0.0,64,15,5109
0,265.48,0.0,0.0,75,5,2835
0,288.36,0.0,0.0,1,9,5156
0,283.27,0.0,0.0,1,3,383
0,272.4,0.0,0.0,90,18,4412
0,283.33,1.55,0.0,90,4,828
0,278.93,0.0,0.0,90,8,5760
0,271.46,0.0,0.0,90,19,3122
0,271.45,0.0,0.0,64,13,3880
0,273.42,0.0,0.0,90,19,2982
0,280.86,0.0,0.0,90,0,581
0,290.15,0.0,0.0,90,5,2664
0,295.3,0.0,0.0,56,2,323
0,299.27,0.0,0.0,1,18,4079
0,290.48,0.0,0.0,1,7,1991
0,285.37,0.0,0.0,1,4,459
0,295.39,9.15,0.0,90,6,4763
0,276.15,0.0,0.0,1,8,6137
0,286.25,0.0,0.0,68,5,2815
0,301.9,0.0,0.0,40,14,4720
0,264.99,0.0,0.0,90,3,356
0,275.08,0.0,0.0,90,6,710
0,263.38,0.0,0.0,40,12,3951
0,273.47,0.0,0.0,90,12,4614
0,276.61,0.0,0.0,40,8,1987
0,271.35,0.0,0.0,90,14,2406
0,271.87,0.0,0.0,90,4,806
0,275.96,0.68,0.0,64,13,4117
0,297.08,0.0,0.0,1,3,305
0,275.67,0.0,0.0,90,4,797
0,294.35,0.0,0.0,1,20,3030
0,300.15,0.0,0.0,1,16,4791
0,286.01,0.0,0.0,1,6,5769
0,298.86,0.0,0.0,90,12,3671
0,292.5,0.0,0.0,1,7,6744
0,275.43,0.0,0.0,90,8,6115
0,305.17,0.0,0.0,40,16,6535
0,294.23,0.0,0.0,75,20,2692
0,289.0,0.0,0.0,90,14,4896
0,249.38,0.0,0.0,1,2,263
0,273.13,0.0,0.0,90,18,3420
0,288.29,0.0,0.0,20,18,3390
0,284.79,0.0,0.0,90,15,5847
0,273.05,0.0,0.0,75,12,4589
0,285.08,0.0,0.0,75,3,351
0,296.47,0.0,0.0,1,17,5710
0,296.86,0.0,0.0,1,15,5962
0,271.15,0.0,0.0,1,3,302
0,292.08,0.0,0.0,90,7,6136
0,278.974,0.0,0.0,8,10,4377
0,288.22,0.0,0.0,40,9,5825
0,290.44,0.0,0.0,1,2,648
0,289.42,0.0,0.0,1,8,6138
0,254.71,0.0,0.0,1,18,3346
0,295.69,0.0,0.0,75,16,6492
0,272.8,0.0,0.0,90,1,330
0,288.75,0.0,0.0,1,5,1003
0,271.94,0.0,0.0,90,9,2347
0,280.19,0.0,0.0,90,1,920
0,294.15,0.0,0.0,1,19,3525
0,274.32,0.25,0.0,90,15,5651
0,269.78,0.0,0.0,90,21,1983
0,289.47,7.11,0.0,92,3,386
0,296.72,0.0,0.0,40,11,3615
0,265.15,0.0,0.0,1,9,2623
0,271.51,0.0,0.0,1,22,2969
0,291.15,0.0,0.0,1,7,6017
0,292.56,0.0,0.0,5,21,2806
0,273.86,0.0,0.0,90,13,4114
0,268.41,0.0,0.0,90,17,6079
0,281.28,0.0,0.0,1,8,6501
0,276.63,0.0,0.0,75,21,2511
0,272.55,0.0,0.0,1,0,759
0,292.53,0.0,0.0,40,4,519
0,296.28,0.0,0.0,56,13,4301
0,271.17,0.0,0.21,90,9,2013
0,278.43,0.0,0.0,90,15,4514
0,281.469,0.0,0.0,80,13,4710
0,292.58,0.0,0.0,90,20,2804
0,293.51,6.94,0.0,90,4,400
0,281.08,0.0,0.0,90,12,4896
0,303.16,0.0,0.0,20,14,5733
0,280.98,0.0,0.0,1,23,1084
0,257.93,0.0,0.0,1,4,770
0,269.71,0.0,0.0,64,14,4971
0,276.94,0.0,0.0,90,10,3331
0,294.23,0.0,0.0,75,11,4837
0,301.36,0.0,0.0,40,19,3683
0,298.24,0.0,0.0,24,19,3671
0,282.6,0.0,0.0,81,18,4775
0,272.07,0.0,0.0,90,16,2939
0,286.34,6.45,0.0,75,7,2274
0,291.29,0.0,0.0,90,12,4806
0,289.56,0.0,0.0,1,23,1407
0,292.803,0.0,0.0,92,5,2963
0,271.35,2.29,0.0,90,0,528
0,296.2,1.5,0.0,90,1,398
0,266.96,0.0,0.0,1,5,2651
0,288.15,0.0,0.0,75,16,6688
0,279.84,0.44,0.0,90,17,5789
0,268.87,0.0,0.0,40,18,4818
0,295.95,0.0,0.0,75,12,4352
0,276.65,0.0,0.0,90,17,5571
0,259.22,0.0,0.0,5,17,4572
0,258.59,0.0,0.0,90,23,1052
0,282.58,0.0,0.0,90,9,2401
0,302.95,0.0,0.0,20,15,5684
0,284.59,0.0,0.0,56,3,448
0,285.137,0.0,0.0,0,4,426
0,299.59,0.0,0.0,20,20,3329
0,267.42,0.0,0.0,1,12,4115
0,275.94,0.0,0.0,90,17,6128
0,277.28,0.0,0.0,90,23,1896
0,291.43,0.0,0.0,1,3,395
0,265.6,0.0,0.0,75,18,4732
0,264.88,0.0,0.0,20,5,716
0,271.47,0.0,0.0,75,9,4390
0,299.56,0.0,0.0,75,18,4023
0,291.62,0.0,0.0,90,16,4560
0,293.72,0.0,0.0,1,21,3231
0,274.65,0.0,0.0,1,4,425
0,260.5,0.0,0.0,75,7,2440
0,294.35,0.0,0.0,1,21,3356
0,273.27,0.58,0.0,20,11,5146
0,284.85,0.0,0.0,75,6,5585
0,274.15,0.0,0.0,90,10,4303
0,291.86,0.0,0.0,12,7,2412
0,277.01,0.0,0.0,90,4,289
0,290.08,0.0,0.0,1,0,542
0,290.39,0.0,0.0,1,0,705
0,274.15,0.0,0.0,90,9,4444
0,279.42,0.0,0.0,90,16,6538
0,255.58,0.0,0.0,20,21,1790
0,291.57,0.0,0.0,68,9,3557
0,264.51,0.0,0.0,90,16,3752
0,279.0,0.0,0.0,75,11,4982
0,293.94,0.0,0.0,36,15,5919
0,271.75,0.0,0.0,1,23,1151
0,276.793,0.0,0.0,64,7,5859
0,298.79,0.0,0.0,1,11,4163
0,286.3,0.0,0.0,90,18,4746
0,291.75,0.0,0.0,1,1,1259
0,269.47,0.0,0.0,90,21,2861
0,280.5,0.0,0.0,1,8,5568
0,275.34,0.0,0.0,90,11,4297
0,291.51,0.0,0.0,90,14,5050
0,260.44,0.0,0.0,75,0,1536
0,274.37,0.0,0.0,75,18,4219
0,286.86,0.0,0.0,5,19,3343
0,294.88,0.0,0.0,90,16,6074
0,283.1,0.0,0.0,75,16,3004
0,293.2,0.0,0.0,0,21,2872
0,291.42,0.0,0.0,90,22,2282
0,285.62,0.0,0.0,40,10,4556
0,293.1,0.0,0.0,1,22,2784
0,292.75,0.0,0.0,90,16,6426
0,273.66,0.0,0.0,90,4,314
0,278.24,0.0,0.0,64,15,6311
0,286.8,0.0,0.0,90,19,4313
0,289.629,0.0,0.0,80,21,2416
0,276.08,0.0,0.0,75,13,4693
0,292.49,0.0,0.0,40,0,722
0,274.0,0.0,0.0,90,2,249
0,268.79,0.0,0.0,1,6,5773
0,291.22,0.0,0.0,40,4,884
0,279.22,0.0,0.0,91,8,5235
0,271.22,0.0,0.0,1,1,578
0,257.51,0.0,0.0,75,8,5716
0,261.08,0.0,0.0,90,3,317
0,265.89,0.0,0.0,75,14,4383
0,290.87,0.0,0.0,1,8,6211
0,300.42,0.0,0.0,1,13,4057
0,276.36,0.0,0.0,1,16,4874
0,256.05,0.0,0.0,20,6,3092
0,259.79,0.0,0.0,64,3,391
0,283.97,0.0,0.0,75,17,6766
0,274.87,0.0,0.0,90,15,5532
0,257.82,0.0,0.0,5,19,3891
0,255.46,0.0,0.0,5,14,4704
0,267.81,0.0,0.0,75,10,4656
0,298.15,0.0,0.0,48,14,4773
0,273.93,0.0,0.0,90,2,275
0,294.15,0.0,0.0,1,1,668
0,293.75,0.0,0.0,75,14,4934
0,261.76,0.0,0.0,1,19,3560
0,304.08,0.0,0.0,40,17,5805
0,275.34,0.0,0.0,90,9,4853
0,299.52,0.0,0.0,20,19,3519
0,271.88,0.0,0.0,1,1,815
0,299.58,0.0,0.0,0,2,328
0,291.72,0.0,0.0,90,18,4627
0,255.81,0.0,0.0,40,8,5662
0,276.44,0.0,0.0,20,9,5387
0,289.72,0.0,0.0,1,5,2811
0,289.47,0.0,0.0,1,0,1373
0,294.03,0.0,0.0,12,20,3094
0,270.49,0.0,0.0,90,22,1464
0,286.88,0.0,0.0,90,18,3640
0,294.29,0.0,0.0,90,11,4744
0,292.88,0.0,0.0,1,0,658
0,296.78,0.0,0.0,75,23,1184
0,274.72,0.0,0.0,1,13,4391
0,297.82,0.0,0.0,1,0,1538
0,273.44,0.0,0.0,1,20,2930
0,302.0,0.0,0.0,1,14,5601
0,283.63,0.0,0.0,0,3,414
0,272.54,0.0,0.0,40,2,315
0,293.8,0.0,0.0,48,22,1918
0,272.71,0.0,0.0,90,16,3563
0,262.77,0.0,0.0,20,17,3366
0,294.76,0.0,0.0,90,16,5868
0,290.08,0.0,0.0,1,7,1753
0,273.36,0.0,0.0,1,13,5492
0,270.8,0.0,0.0,90,2,298
0,264.49,0.0,0.0,40,23,961
0,286.02,0.0,0.0,1,22,3022
0,267.56,0.0,0.0,90,5,2242
0,277.07,0.0,0.0,90,23,1298
0,296.04,2.1,0.0,90,5,2903
0,272.89,0.0,0.0,1,23,968
0,274.8,0.0,0.0,90,6,1142
0,274.48,0.0,0.0,90,14,5154
0,285.29,0.0,0.0,90,5,723
0,296.43,0.51,0.0,90,19,3109
0,266.94,0.0,0.0,90,7,5606
0,274.28,0.0,0.0,90,1,330
0,292.09,6.89,0.0,44,7,1256
0,277.15,0.0,0.0,1,12,3876
0,282.55,0.0,0.0,90,11,4234
0,292.29,0.0,0.0,90,13,4699
0,295.58,0.0,0.0,1,13,4691
0,261.0,0.0,0.0,64,22,2043
0,280.53,0.0,0.0,40,6,6054
0,292.41,0.0,0.0,80,7,6865
0,298.87,0.0,0.0,75,18,2664
0,286.45,0.0,0.0,1,5,2998
0,275.47,0.0,0.0,90,4,817
0,271.36,0.0,0.0,5,20,3005
0,294.2,0.0,0.0,0,19,3391
0,277.79,0.0,0.0,90,0,563
0,287.58,0.0,0.0,75,7,6261
0,286.9,0.38,0.0,75,21,2714
0,271.73,0.0,0.0,0,5,2743
0,264.17,0.0,0.0,20,13,4689
0,261.45,0.0,0.0,1,14,5386
0,275.61,0.0,0.0,1,4,900
0,267.16,0.0,0.0,40,1,339
0,271.58,0.0,0.0,90,11,4943
0,293.6,0.0,0.0,1,20,2700
0,261.19,0.0,0.0,64,0,624
0,297.41,0.0,0.0,80,14,5347
0,298.9,0.0,0.0,0,21,3292
0,270.35,0.0,0.0,75,14,4409
0,293.79,0.0,0.0,1,0,1406
0,288.02,0.0,0.0,1,17,4707
0,276.249,0.0,0.0,20,22,4272
0,269.84,0.0,0.0,90,19,1417
0,274.82,0.0,0.0,90,6,5425
0,298.48,0.0,0.0,12,22,2025
0,253.87,0.0,0.0,20,8,3745
0,292.28,0.0,0.0,75,10,3602
0,291.39,0.0,0.0,90,0,741
0,297.5,0.0,0.0,90,13,5414
0,263.66,0.0,0.0,75,13,4551
0,269.15,0.0,0.0,90,2,664
0,290.92,0.0,0.0,1,18,4636
0,295.42,2.16,0.0,90,16,4317
0,274.36,0.51,0.0,64,7,6020
0,271.49,0.0,0.0,1,23,1069
0,270.01,0.0,0.0,90,13,1987
0,286.48,0.0,0.0,1,6,5605
0,268.73,0.0,0.0,1,22,3350
0,280.08,0.0,0.0,40,16,4855
0,267.15,0.0,0.0,20,12,4768
0,270.42,0.0,0.0,90,10,3093
0,296.26,0.63,0.0,75,8,3026
0,282.69,0.0,0.0,0,6,5886
0,274.72,0.0,0.0,90,2,234
0,257.33,0.0,0.0,64,2,278
0,298.75,0.0,0.0,20,21,3102
0,263.44,0.0,0.0,1,5,2606
0,276.51,0.0,0.0,64,13,4187
0,269.88,0.0,0.0,90,14,5582
0,289.68,0.0,0.0,90,11,5024
0,291.72,0.0,0.0,75,10,3853
0,286.15,0.0,0.0,75,14,5041
0,292.58,0.0,0.0,90,12,5094
0,304.23,0.0,0.0,75,16,4397
0,296.02,0.0,0.0,40,22,2339
0,272.26,0.0,0.0,64,1,365
0,293.65,12.19,0.0,88,16,4271
0,288.15,1.72,0.0,92,7,1053
0,269.84,0.0,0.0,90,6,5587
0,296.494,0.0,0.0,68,19,3435
0,290.72,0.0,0.0,90,10,3288
0,269.79,0.0,0.0,90,3,368
0,295.05,0.0,0.0,40,23,1166
0,292.08,0.0,0.0,1,23,2091
0,291.81,0.0,0.0,90,9,4588
0,296.75,0.0,0.0,1,2,641
0,268.71,0.0,0.0,64,0,513
0,301.15,0.0,0.0,75,22,2565
0,275.46,0.0,0.0,90,11,3538
0,294.49,0.0,0.0,40,17,4175
0,291.51,0.0,0.0,0,1,643
0,271.52,0.0,0.0,75,10,4315
0,282.35,0.6,0.0,90,5,2722
0,291.82,0.0,0.0,1,5,586
0,291.14,0.0,0.0,88,22,1843
0,287.09,0.0,0.0,1,13,3678
0,257.3,0.0,0.0,90,6,3997
0,265.51,0.0,0.0,90,9,2565
0,298.19,0.0,0.0,40,20,97
0,285.75,0.0,0.0,90,9,5278
0,263.23,0.0,0.0,75,18,4144
0,290.8,0.25,0.0,56,18,4058
0,279.01,0.0,0.0,75,4,824
0,303.07,0.0,0.0,5,18,4281
0,300.37,0.0,0.0,8,16,5828
0,277.96,0.0,0.0,90,18,4800
0,272.36,0.0,0.0,90,13,3066
0,278.93,0.0,0.0,90,8,5760
0,300.09,0.0,0.0,20,12,4303
0,265.62,0.0,0.0,90,22,1935
0,288.44,0.0,0.0,1,2,317
0,304.01,0.0,0.0,40,17,5097
0,269.72,0.0,0.0,90,1,281
0,295.09,0.0,0.0,1,3,357
0,286.381,0.0,0.0,0,20,2619
0,267.69,0.0,0.0,90,7,1283
0,273.21,0.0,0.0,1,3,411
0,274.87,0.0,0.0,90,15,5532
0,273.28,0.0,0.0,1,8,2133
0,300.83,0.0,0.0,0,20,3351
0,275.87,0.0,0.0,64,22,1450
0,300.55,0.0,0.0,40,15,4286
0,297.2,8.64,0.0,1,20,3437
0,289.14,0.0,0.0,90,7,6691
0,271.28,0.0,0.0,90,0,461
0,281.22,0.0,0.0,1,4,481
0,287.45,0.0,0.0,0,11,4387
0,279.43,0.0,0.0,100,12,3770
0,260.61,0.0,0.0,1,14,5639
0,289.98,0.0,0.0,90,21,2334
0,305.13,0.0,0.0,40,16,5893
0,263.41,0.0,0.0,20,21,2795
0,265.14,0.0,0.0,90,14,5012
0,294.15,0.0,0.0,40,1,395
0,274.09,0.0,0.0,90,2,474
0,283.92,0.0,0.0,90,19,2542
0,299.01,0.0,0.0,56,15,3931
0,275.69,0.0,0.0,1,5,854
0,279.37,0.0,0.0,40,5,443
0,284.67,0.0,0.0,48,3,393
0,292.18,0.51,0.0,75,11,4885
0,263.49,0.0,0.0,64,2,247
0,284.79,0.0,0.0,75,10,4455
0,265.51,0.0,0.0,1,14,4243
0,268.97,0.0,0.0,1,20,2485
0,276.58,0.0,0.0,90,22,2168
0,289.91,1.52,0.0,80,4,822
0,276.95,0.0,0.0,90,18,4631
0,271.02,0.0,0.0,90,4,917
0,290.0,0.0,0.0,1,4,421
0,254.41,0.0,0.0,1,12,4988
0,266.48,0.0,0.0,75,11,4145
0,258.4,0.0,0.0,97,21,1566
0,299.08,0.0,0.0,1,20,3026
0,288.55,0.0,0.0,90,12,4827
0,281.915,0.0,0.0,56,4,799
0,250.48,0.0,0.0,1,7,6059
0,267.64,0.0,0.0,75,4,1057
0,266.7,0.0,0.0,64,0,1057
0,296.78,0.0,0.0,75,11,4131
0,292.67,0.0,0.0,1,4,870
0,271.01,0.0,0.0,64,1,324
0,292.68,0.0,0.0,75,16,4805
0,274.98,0.0,0.0,90,21,1858
0,276.31,0.0,0.0,75,7,6972
0,254.61,0.0,0.0,90,6,5587
0,274.65,0.0,0.0,90,18,4585
0,290.12,0.38,0.0,80,5,2956
0,254.22,0.0,0.0,1,3,302
0,285.89,0.0,0.0,20,20,2643
0,260.94,0.0,0.0,1,0,595
0,283.48,0.76,0.0,90,10,4226
0,291.5,1.4,0.0,90,10,4507
0,290.97,0.0,0.0,90,7,6090
0,288.76,0.0,0.0,88,14,4796
0,275.28,0.0,0.0,75,11,4644
0,286.29,0.0,0.0,1,19,3679
0,290.52,0.0,0.0,1,1,416
0,287.08,0.0,0.0,1,10,5293
0,281.6,0.0,0.0,20,11,3794
0,300.31,0.0,0.0,40,13,4725
0,292.75,0.0,0.0,90,23,1065
0,277.29,0.0,0.0,90,12,4308
0,282.64,0.0,0.0,20,23,1035
0,293.23,0.0,0.0,1,10,4694
0,268.7,0.0,0.0,40,7,6660
0,275.49,0.0,0.0,90,9,5221
0,272.47,0.0,0.25,90,21,2077
0,276.91,0.0,0.0,90,17,6365
0,290.62,0.0,0.0,92,11,4452
0,265.72,0.0,0.0,90,4,678
0,274.93,0.0,0.0,90,3,344
0,290.75,0.0,0.0,90,9,5166
0,266.73,0.0,0.0,1,7,5540
0,260.88,0.0,0.0,64,13,3453
0,295.26,0.0,0.0,12,19,3689
0,294.08,0.0,0.0,40,20,3093
0,293.21,0.0,0.0,8,22,2383
0,301.78,0.0,0.0,40,21,3839
0,280.07,0.0,0.0,1,4,403
0,289.57,0.0,0.0,75,0,581
0,300.47,0.0,0.0,1,17,6098
0,261.22,0.0,0.0,1,13,4578
0,255.01,0.0,0.0,40,13,4968
0,290.43,0.25,0.0,75,12,5134
0,294.6,0.0,0.0,75,16,6555
0,302.76,0.0,0.0,40,17,6234
0,294.19,0.0,0.0,80,11,4174
0,287.94,0.0,0.0,1,19,3639
0,272.86,0.0,0.0,1,0,545
0,295.41,0.0,0.0,90,5,467
0,268.22,0.0,0.0,40,4,865
0,288.36,0.0,0.0,90,3,355
0,287.25,0.51,0.0,90,15,5333
0,283.35,0.0,0.0,75,7,2381
0,261.58,0.0,0.0,40,15,5139
0,301.98,0.25,0.0,1,16,4649
0,289.63,0.25,0.0,75,7,6567
0,290.12,0.0,0.0,90,2,307
0,248.14,0.0,0.0,25,5,2424
0,267.32,0.0,0.0,64,23,904
0,276.95,0.0,0.0,90,13,5255
0,296.69,0.0,0.0,90,13,4874
0,274.43,0.0,0.0,90,9,4962
0,297.33,0.0,0.0,40,10,4607
0,282.69,0.0,0.0,75,12,4429
0,287.78,0.0,0.0,1,2,315
0,293.36,0.0,0.0,90,14,4196
0,291.02,0.0,0.0,90,10,4790
0,275.27,0.0,0.0,90,0,640
0,290.65,0.0,0.0,1,23,1045
